,BillNumber,BillTitle,BusinessAuthor,BusinessNumber,BusinessShortNumber,BusinessTitle,ID,IdLegislativePeriod,IdSession,Language,MeaningNo,MeaningYes,RegistrationNumber,SessionName,Subject,VoteEnd
7070,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12372,49,4907,FR,Antrag Tschümperlin,Antrag der Minderheit I Amarelle,8632,Session de printemps 2013,"Art. 15 Abs. 2 (gilt auch für Art. 16 Abs. 2 und Art. 17, Abs. 2)",2013-03-13T15:40:53.69
7071,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12373,49,4907,FR,Antrag Tschümperlin,Antrag der Mehrheit,8633,Session de printemps 2013,"Art. 15 Abs. 2 (gilt auch für Art. 16 Abs. 2 und Art. 17, Abs. 2)",2013-03-13T15:41:36.8
7072,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12374,49,4907,FR,Antrag der Minderheit II Fluri,Antrag der Minderheit I Schenker Silvia,8634,Session de printemps 2013,Art. 18 Abs. 1,2013-03-13T15:43:33.21
7073,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12375,49,4907,FR,Antrag der Minderheit II Fluri,Antrag der Mehrheit,8635,Session de printemps 2013,Art. 18 Abs. 1,2013-03-13T15:44:28.11
7074,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12376,49,4907,FR,Antrag Rutz,Antrag der Kommission,8636,Session de printemps 2013,Art. 18 Abs. 2 und 3,2013-03-13T15:45:24.5
7075,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12377,49,4907,FR,Antrag der Minderheit Amarelle,Antrag der Mehrheit,8637,Session de printemps 2013,Art. 20 Abs. 1,2013-03-13T16:38:25.46
7076,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12378,49,4907,FR,Antrag der Minderheit I Pantani,Antrag der Mehrheit,8638,Session de printemps 2013,Art. 21 Abs. 1 Bst. a,2013-03-13T16:39:29.207
7077,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12379,49,4907,FR,Antrag der Minderheit II Pantani,Antrag der Mehrheit,8639,Session de printemps 2013,Art. 21 Abs. 1 Bst. b,2013-03-13T16:40:19.45
7078,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12380,49,4907,FR,Antrag der Minderheit Glättli,Antrag der Mehrheit,8640,Session de printemps 2013,Art. 27 Abs. 1,2013-03-13T16:41:27.27
7079,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12381,49,4907,FR,Antrag der Minderheit II Amarelle,Antrag der Mehrheit,8641,Session de printemps 2013,Art. 33 Abs. 1 Bst. b,2013-03-13T16:42:42.3
7080,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12382,49,4907,FR,Antrag der Minderheit I Glättli,Antrag der Mehrheit,8642,Session de printemps 2013,Art. 33 Abs. 1,2013-03-13T16:43:31.17
7081,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12383,49,4907,FR,Antrag der Minderheit Maier Thomas,Antrag der Mehrheit,8643,Session de printemps 2013,Art. 33 Abs. 1bis,2013-03-13T16:44:27.08
7082,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12384,49,4907,FR,Antrag der Minderheit Brand,Antrag der Mehrheit,8644,Session de printemps 2013,Art. 35 Abs. 1 und 2,2013-03-13T17:25:35.92
7083,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12386,49,4907,FR,Antrag der Minderheit Glättli,Antrag der Mehrheit,8646,Session de printemps 2013,Art. 36 Abs. 5 und 6,2013-03-13T17:26:49.97
7084,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12387,49,4907,FR,Antrag der Minderheit Perrin,Antrag der Mehrheit,8647,Session de printemps 2013,Art. 42 Abs. 1,2013-03-13T17:27:52.803
7085,1,Loi sur la nationalité suisse (LN),,20110022,11.022,Loi sur la nationalité. Révision totale,12388,49,4907,FR,,,8648,Session de printemps 2013,Gesamtabstimmung,2013-03-13T17:29:54.127
7086,,,CPS-CN,20133000,13.3000,Armes. Introduire une obligation d'informer le DDPS,12389,49,4907,FR,Antrag des Bundesrates (Ablehnung der Motion),Antrag der Kommission (Annahme der Motion),8649,Session de printemps 2013,,2013-03-13T17:58:51.683
7087,,,CPS-CN,20133001,13.3001,Armes. Traitement des données dans le système d'information sur le personnel de l'armée,12390,49,4907,FR,Antrag des Bundesrates (Ablehnung der Motion),Antrag der Kommission (Annahme der Motion),8650,Session de printemps 2013,,2013-03-13T17:59:53.727
7088,,,CPS-CN,20133002,13.3002,Armes. Améliorer l'échange d'informations entre les autorités cantonales et fédérales,12391,49,4907,FR,Antrag der Minderheit Huter Thomas und des Bundesrates (Ablehnung der Motion),Antrag der Mehrheit (Annahme der Motion),8651,Session de printemps 2013,,2013-03-13T18:00:55.033
7089,,,CPS-CN,20133003,13.3003,Armes. Utilisation du numéro AVS,12392,49,4907,FR,Antrag des Bundesrates (Ablehnung der Motion),Antrag der Kommission (Annahme der Motion),8652,Session de printemps 2013,,2013-03-13T18:01:59.27
7090,1,Loi fédérale relative à la coopération avec les tribunaux internationaux chargés de poursuivre les violations graves du droit international humanitaire,,20120063,12.063,Violations graves du droit international humanitaire. Coopération avec les tribunaux internationaux. Modification,12393,49,4907,FR,,,8653,Session de printemps 2013,Gesamtabstimmung,2013-03-13T18:29:18.733
7091,,,Poggia,20110492,11.492,LAMal. Passage du système du tiers garant au système du tiers payant,12394,49,4907,FR,Antrag der Minderheit Schenker Silvia (Folge geben),Antrag der Mehrheit (keine Folge geben),8654,Session de printemps 2013,,2013-03-13T18:52:34.517
7092,1,Loi sur l'énergie (LEne),CEATE-CN,20120400,12.400,Libérer les investissements dans le renouvelable sans pénaliser les gros consommateurs,12396,49,4907,FR,Antrag der Minderheit Knecht,Antrag der Mehrheit,8656,Session de printemps 2013,Art. 15b Abs. 4,2013-03-14T10:07:21.98
7093,1,Loi sur l'énergie (LEne),CEATE-CN,20120400,12.400,Libérer les investissements dans le renouvelable sans pénaliser les gros consommateurs,12399,49,4907,FR,Antrag Wasserfallen (streichen),Antrag der Kommission,8659,Session de printemps 2013,II Abs. 2,2013-03-14T10:51:57.38
7094,1,Loi sur l'énergie (LEne),CEATE-CN,20120400,12.400,Libérer les investissements dans le renouvelable sans pénaliser les gros consommateurs,12400,49,4907,FR,,,8660,Session de printemps 2013,Gesamtabstimmung,2013-03-14T10:53:29.743
7095,1,Arrêté fédéral concernant l'approbation des amendements à la Constitution de l’Organisation internationale pour les migrations,,20120084,12.084,Organisation internationale pour les migrations. Amendements à la Constitution,12401,49,4907,FR,,,8661,Session de printemps 2013,Gesamtabstimmung,2013-03-14T11:10:43.32
7096,2,"Arrêté fédéral accordant la garantie fédérale au paragraphe 48, al. 3, de la constitution du canton de Schwyz",,20120070,12.070,Constitution du canton de Schwyz. Garantie,12405,49,4907,FR,Antrag der Minderheit Pfister Gerhard,Antrag der Mehrheit,8665,Session de printemps 2013,,2013-03-18T17:27:57.73
7097,,,Heer,20110493,11.493,Obligation de soumettre les crédits accordés au FMI au référendum,12406,49,4907,FR,Antrag der Minderheit Perrin (Folge geben),Antrag der Mehrheit (keine Folge geben),8666,Session de printemps 2013,,2013-03-18T18:49:35.647
7098,,,Heer,20110497,11.497,Soumettre l’augmentation des indemnités des parlementaires au référendum facultatif,12407,49,4907,FR,Antrag der Minderheit Joder (Folge geben),Antrag der Mehrheit (keine Folge geben),8667,Session de printemps 2013,,2013-03-18T18:51:26.147
7099,,,Groupe V,20120410,12.410,"Associer le peuple à l'augmentation des indemnités, défraiements et autres contributions allouées aux députés",12408,49,4907,FR,Antrag der Minderheit Joder (Folge geben),Antrag der Mehrheit (keine Folge geben),8668,Session de printemps 2013,,2013-03-18T18:52:10.787
7100,,,Carobbio Guscetti,20110498,11.498,Imposition des immeubles situés à l'étranger et des revenus qui en proviennent. Elimination des contradictions entre la LIFD et la LHID,12409,49,4907,FR,Antrag der Minderheit Leutenegger Oberholzer (Folge geben),Antrag der Mehrheit (keine Folge geben),8669,Session de printemps 2013,,2013-03-18T18:53:36.533
7101,,,Groupe V,20120403,12.403,Rétablissement de la crédibilité de la Banque nationale suisse,12410,49,4907,FR,Antrag der Minderheit Amstutz (Folge geben),Antrag der Mehrheit (keine Folge geben),8670,Session de printemps 2013,,2013-03-18T18:54:46.6
7102,,,Mörgeli,20120404,12.404,Institution d'un frein à la croissance de la quote-part de l'Etat,12411,49,4907,FR,Antrag der Minderheit Amaudruz (Folge geben),Antrag der Mehrheit (keine Folge geben),8671,Session de printemps 2013,,2013-03-18T18:55:57.347
7103,,,Lombardi,20123637,12.3637,Force du franc. Harmonisation partielle des heures d'ouverture des magasins,12413,49,4907,FR,Antrag der Minderheit Pardini (Ablehnung der Motion),Antrag der Mehrheit (Annahme der Motion),8673,Session de printemps 2013,,2013-03-19T09:08:22.543
7104,,,Abate,20123791,12.3791,Renforcer le tourisme suisse en adaptant l'ordonnance 2 relative à la loi sur le travail à ses besoins,12414,49,4907,FR,Antrag der Minderheit Schelbert (Ablehnung der Motion),Antrag der Mehrheit (Annahme der Motion),8674,Session de printemps 2013,,2013-03-19T09:09:43.42
7105,,,CEATE-CN,20123662,12.3662,Mesures concernant le logement,12415,49,4907,FR,Antrag der Minderheit Wobmann (Ablehnung des Postulates),Antrag der Mehrheit (Annahme des Postulates),8675,Session de printemps 2013,,2013-03-19T09:24:53.913
7106,1,Loi fédérale sur les droits de timbre,Groupe RL,20090503,09.503,Supprimer les droits de timbre par étapes et créer des emplois,12416,49,4907,FR,Antrag der Minderheit Leutenegger Oberholzer (Nichteintreten),Antrag der Mehrheit (Eintreten),8676,Session de printemps 2013,Eintreten,2013-03-19T10:25:07.943
7107,1,Loi fédérale sur les droits de timbre,Groupe RL,20090503,09.503,Supprimer les droits de timbre par étapes et créer des emplois,12417,49,4907,FR,Antrag der Minderheit de Buman und Bundesrat (Sistierung),Antrag der Mehrheit,8677,Session de printemps 2013,Sistierung,2013-03-19T10:26:16.733
7108,1,Loi fédérale sur les droits de timbre,Groupe RL,20090503,09.503,Supprimer les droits de timbre par étapes et créer des emplois,12418,49,4907,FR,Antrag der Minderheit Leutenegger Oberholzer,Antrag der Mehrheit des Bundesrates,8678,Session de printemps 2013,Art. 53a,2013-03-19T10:35:32.957
7109,1,Loi fédérale sur les droits de timbre,Groupe RL,20090503,09.503,Supprimer les droits de timbre par étapes et créer des emplois,12419,49,4907,FR,,,8679,Session de printemps 2013,Gesamtabstimmung,2013-03-19T10:36:26.493
7110,,,CER-CE,20123972,12.3972,Principe de l'apport de capital,12421,49,4907,FR,Antrag der Minderheit Wandfluh (Ablehnung der Motion),Antrag der Mehrheit (Annahme der Motion),8681,Session de printemps 2013,,2013-03-19T11:06:20.567
7111,,,Poggia,20120405,12.405,Poursuite pour dettes. Permettre aux débiteurs saisis de quitter une spirale sans fin,12422,49,4907,FR,Antrag der Minderheit Leutenegger Oberholzer (Folge geben),Antrag der Mehrheit (keine Folge geben),8682,Session de printemps 2013,,2013-03-19T12:28:11.287
7112,,,Leutenegger Oberholzer,20120415,12.415,Conséquences de la réforme de l'imposition des entreprises II. Responsabilités,12423,49,4907,FR,Antrag der Minderheit Tschümperlin (Folge geben),Antrag der Mehrheit (keine Folge geben),8683,Session de printemps 2013,,2013-03-19T12:29:48.77
7113,,,Aeschi Thomas,20120418,12.418,Loi sur les moyens alloués aux parlementaires. Compenser le renchérissement à la fin et non au début de la législature,12424,49,4907,FR,Antrag des Initianten (Folge geben),Antrag der Kommission (keine Folge geben),8684,Session de printemps 2013,,2013-03-19T12:31:07.877
7114,,,van Singer,20120420,12.420,Adapter le montant de l'assurance-responsabilité civile pour les centrales nucléaires,12425,49,4907,FR,Antrag der Minderheit Bäumle (Folge geben),Antrag der Mehrheit (keine Folge geben),8685,Session de printemps 2013,,2013-03-19T12:32:30.757
7115,,,Fehr Jacqueline,20120429,12.429,Année préparatoire volontaire à l'enseignement de base obligatoire,12426,49,4907,FR,Antrag der Initiantin (Folge geben),Antrag der Kommission (keine Folge geben),8686,Session de printemps 2013,,2013-03-19T12:33:46.477
7116,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12436,49,4907,FR,Antrag der Minderheit de Courten (Nichteintreten),Antrag der Mehrheit (Eintreten),8696,Session de printemps 2013,Eintreten,2013-03-20T09:45:22.56
7117,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12437,49,4907,FR,Antrag der Minderheit Hess Lorenz (Rückweisung an den Bundesrat),Antrag der Mehrheit (keine Rückweisung),8697,Session de printemps 2013,Rückweisungsantrag,2013-03-20T09:46:17.49
7118,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12438,49,4907,FR,Antrag der Minderheit Carobbio Guscetti,Antrag der Mehrheit,8698,Session de printemps 2013,Art. 2,2013-03-20T10:15:02.96
7119,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12439,49,4907,FR,Antrag der Minderheit de Courten,Antrag der Mehrheit,8699,Session de printemps 2013,Art. 5 Bst. i,2013-03-20T10:37:52.92
7120,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12440,49,4907,FR,Antrag der Minderheit Carobbio Guscetti,Antrag der Mehrheit,8700,Session de printemps 2013,Art. 7bis,2013-03-20T10:53:35.657
7121,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12441,49,4907,FR,Antrag der Minderheit Bortoluzzi,Antrag der Mehrheit,8701,Session de printemps 2013,Art. 10 Abs. 4,2013-03-20T11:08:05.31
7122,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12442,49,4907,FR,Antrag der Minderheit de Courten,Antrag der Mehrheit,8702,Session de printemps 2013,Art. 11 Abs. 1 und 2,2013-03-20T11:40:20.75
7123,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12444,49,4907,FR,Antrag der Minderheit Moret,Antrag der Mehrheit,8704,Session de printemps 2013,"Art. 59 Abs. 2 Bst. e, f und i",2013-03-20T11:41:46.39
7124,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12446,49,4907,FR,Antrag Birrer-Heimo,Antrag der Kommission,8706,Session de printemps 2013,Art. 12 Abs. 1 Bst. d,2013-03-20T11:56:05.573
7125,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12447,49,4907,FR,Antrag Thorens Goumaz,Antrag der Kommission,8707,Session de printemps 2013,Art. 12 Abs. 1 Bst. e,2013-03-20T11:57:30.08
7126,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12448,49,4907,FR,Antrag Thorens Goumaz/Birrer-Heimo,Antrag der Kommission,8708,Session de printemps 2013,Art. 12 Abs. 2,2013-03-20T11:58:33.873
7127,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12449,49,4907,FR,Antrag Birrer-Heimo,Antrag der Kommission,8709,Session de printemps 2013,Art. 12 Abs. 2bis,2013-03-20T11:59:30.577
7128,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12450,49,4907,FR,Antrag Birrer-Heimo,Antrag der Kommission,8710,Session de printemps 2013,Art. 12 Abs. 2ter,2013-03-20T12:00:22.8
7129,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12451,49,4907,FR,Antrag Thorens Goumaz/Birrer-Heimo,Antrag der Kommission,8711,Session de printemps 2013,Art. 12 Abs. 2quater,2013-03-20T12:01:12.727
7130,1,"Loi fédérale sur les denrées alimentaires et les objets usuels (Loi sur les denrées alimentaires, LDAI)",,20110034,11.034,Loi sur les denrées alimentaires. Révision,12452,49,4907,FR,Antrag Birrer-Heimo,Antrag der Kommission,8712,Session de printemps 2013,Art. 12 Abs. 5,2013-03-20T12:02:13.4
